Failure type	|Probe	|Usage	|Node Name	|Device Name	|Date/Time	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210430100345	|
Analog Failure	|P127	|1	|AN_IN_A_6_	|tp98	|210430100345	|
Analog Failure	|P128	|1	|AN_IN_A_7_	|tp102	|210430100345	|
Analog Failure	|P129	|1	|AN_IN_A_8_	|tp106	|210430100345	|
Analog Failure	|P131	|1	|AN_IN_B_1_	|tp15	|210430100345	|
Analog Failure	|P132	|1	|AN_IN_B_2_	|tp19	|210430100345	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430100345	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210430100345	|
Analog Failure	|P135	|1	|AN_IN_B_5_	|tp31	|210430100345	|
Analog Failure	|P136	|1	|AN_IN_B_6_	|tp35	|210430100345	|
Analog Failure	|P137	|1	|AN_IN_B_7_	|tp39	|210430100345	|
Analog Failure	|P138	|1	|AN_IN_B_8_	|tp75	|210430100345	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430100345	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210430100345	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210430100345	|
Analog Failure	|P343	|1	|SIGN1964	|tp418	|210430100345	|
Analog Failure	|P138	|1	|AN_IN_B_8_	|tp75	|210430100346	|
Analog Failure	|P346	|1	|SIGN1969	|tp430	|210430100346	|
Analog Failure	|P207	|1	|DIG_IN_G_3_	|tp29	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P208	|1	|DIG_IN_G_4_	|tp33	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P209	|1	|DIG_IN_G_5_	|tp37	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P217	|1	|DIG_IN_G_13_	|tp49	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P221	|1	|DIG_IN_G_17_	|tp65	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P223	|1	|DIG_IN_G_19_	|tp73	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P224	|1	|DIG_IN_G_20_	|tp40	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P226	|1	|DIG_IN_G_22_	|tp48	|210430100346	|
Analog Failure	|P348	|1	|SIGN2016	|tp560	|210430100346	|
Analog Failure	|P264	|1	|FREQ_IN_N	|tp91	|210430100346	|
Analog Failure	|P273	|1	|PWM_OUT_K_2_	|tp8	|210430100346	|
Analog Failure	|P272	|1	|PWM_OUT_K_1_	|tp4	|210430100346	|
Analog Failure	|P274	|1	|PWM_OUT_K_3_	|tp12	|210430100346	|
Analog Failure	|P236	|1	|DIG_OUT_L	|tp16	|210430100346	|
Analog Failure	|P264	|1	|FREQ_IN_N	|tp91	|210430100346	|
Analog Failure	|P263	|1	|FREQ_IN_E	|tp79	|210430100346	|
Analog Failure	|P192	|1	|DI_FREQ_IN_E	|tp826	|210430100348	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100348	|
Analog Failure	|P620	|1	|CAN_H_1_	|tp43	|210430100348	|
Analog Failure	|P632	|1	|CAN_L_1_	|tp42	|210430100348	|
Analog Failure	|P622	|1	|CAN_H_2_	|tp47	|210430100348	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210430100348	|
Analog Failure	|P623	|1	|CAN_H_3_	|tp51	|210430100348	|
Analog Failure	|P444	|1	|SIGN2297	|tp882	|210430100348	|
Analog Failure	|P635	|1	|CAN_L_3_	|tp50	|210430100348	|
Analog Failure	|P444	|1	|SIGN2297	|tp882	|210430100348	|
Analog Failure	|P625	|1	|CAN_H_4_	|tp59	|210430100348	|
Analog Failure	|P638	|1	|CAN_L_4_	|tp58	|210430100349	|
Analog Failure	|P627	|1	|CAN_H_5_	|tp63	|210430100349	|
Analog Failure	|P639	|1	|CAN_L_5_	|tp62	|210430100349	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210430100349	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210430100349	|
Analog Failure	|P141	|1	|CAN_L_6_	|tp66	|210430100349	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210430100349	|
Analog Failure	|P131	|1	|AN_IN_B_1_	|tp15	|210430100349	|
Analog Failure	|P132	|1	|AN_IN_B_2_	|tp19	|210430100349	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430100349	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210430100349	|
Analog Failure	|P135	|1	|AN_IN_B_5_	|tp31	|210430100349	|
Analog Failure	|P136	|1	|AN_IN_B_6_	|tp35	|210430100349	|
Analog Failure	|P137	|1	|AN_IN_B_7_	|tp39	|210430100349	|
Analog Failure	|P138	|1	|AN_IN_B_8_	|tp75	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P463	|1	|SIGN2330	|tp248	|210430100349	|
Analog Failure	|P475	|1	|SIGN2358	|tp218	|210430100349	|
Analog Failure	|P476	|1	|SIGN2359	|tp217	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P501	|1	|SIGN2425	|tp353	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P499	|1	|SIGN2423	|tp531	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100349	|
Analog Failure	|P529	|1	|SIGN2486	|tp729	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P295	|1	|SIGN1892	|tp131	|210430100349	|
Analog Failure	|P295	|1	|SIGN1892	|tp131	|210430100349	|
Analog Failure	|P304	|1	|SIGN1909	|tp130	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P280	|1	|SIGN1870	|tp132	|210430100349	|
Analog Failure	|P280	|1	|SIGN1870	|tp132	|210430100349	|
Analog Failure	|P304	|1	|SIGN1909	|tp130	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P463	|1	|SIGN2330	|tp248	|210430100349	|
Analog Failure	|P463	|1	|SIGN2330	|tp248	|210430100349	|
Analog Failure	|P464	|1	|SIGN2331	|tp233	|210430100349	|
Analog Failure	|P475	|1	|SIGN2358	|tp218	|210430100349	|
Analog Failure	|P476	|1	|SIGN2359	|tp217	|210430100349	|
Analog Failure	|P475	|1	|SIGN2358	|tp218	|210430100349	|
Analog Failure	|P477	|1	|SIGN2360	|tp226	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P501	|1	|SIGN2425	|tp353	|210430100349	|
Analog Failure	|P501	|1	|SIGN2425	|tp353	|210430100349	|
Analog Failure	|P560	|1	|SIGN2536	|tp349	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P405	|1	|SIGN2238	|tp501	|210430100349	|
Analog Failure	|P405	|1	|SIGN2238	|tp501	|210430100349	|
Analog Failure	|P408	|1	|SIGN2243	|tp502	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P499	|1	|SIGN2423	|tp531	|210430100349	|
Analog Failure	|P499	|1	|SIGN2423	|tp531	|210430100349	|
Analog Failure	|P514	|1	|SIGN2451	|tp483	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210430100349	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210430100349	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P354	|1	|SIGN2025	|tp609	|210430100349	|
Analog Failure	|P353	|1	|SIGN2024	|tp608	|210430100349	|
Analog Failure	|P354	|1	|SIGN2025	|tp609	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210430100349	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210430100349	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P419	|1	|SIGN2262	|tp661	|210430100349	|
Analog Failure	|P412	|1	|SIGN2255	|tp659	|210430100349	|
Analog Failure	|P419	|1	|SIGN2262	|tp661	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P432	|1	|SIGN2279	|tp668	|210430100349	|
Analog Failure	|P416	|1	|SIGN2259	|tp666	|210430100349	|
Analog Failure	|P432	|1	|SIGN2279	|tp668	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P420	|1	|SIGN2263	|tp688	|210430100349	|
Analog Failure	|P420	|1	|SIGN2263	|tp688	|210430100349	|
Analog Failure	|P429	|1	|SIGN2274	|tp689	|210430100349	|
Analog Failure	|P427	|1	|SIGN2272	|tp696	|210430100349	|
Analog Failure	|P428	|1	|SIGN2273	|tp695	|210430100349	|
Analog Failure	|P415	|1	|SIGN2258	|tp692	|210430100349	|
Analog Failure	|P428	|1	|SIGN2273	|tp695	|210430100349	|
Analog Failure	|P245	|1	|DO_CM_OFF	|tp736	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P245	|1	|DO_CM_OFF	|tp736	|210430100349	|
Analog Failure	|P606	|1	|UVP	|tp728	|210430100349	|
Analog Failure	|P370	|1	|SIGN2107	|tp746	|210430100349	|
Analog Failure	|P372	|1	|SIGN2120	|tp745	|210430100349	|
Analog Failure	|P371	|1	|SIGN2115	|tp744	|210430100349	|
Analog Failure	|P372	|1	|SIGN2120	|tp745	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P529	|1	|SIGN2486	|tp729	|210430100349	|
Analog Failure	|P526	|1	|SIGN2482	|tp743	|210430100349	|
Analog Failure	|P529	|1	|SIGN2486	|tp729	|210430100349	|
Analog Failure	|P530	|1	|SIGN2487	|tp730	|210430100349	|
Analog Failure	|P531	|1	|SIGN2488	|tp740	|210430100349	|
Analog Failure	|P588	|1	|SIGN2707	|tp832	|210430100349	|
Analog Failure	|P599	|1	|SIGN2718	|tp833	|210430100349	|
Analog Failure	|P599	|1	|SIGN2718	|tp833	|210430100349	|
Analog Failure	|P600	|1	|SIGN2719	|tp831	|210430100349	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100349	|
Analog Failure	|P593	|1	|SIGN2712	|tp840	|210430100349	|
Analog Failure	|P593	|1	|SIGN2712	|tp840	|210430100349	|
Analog Failure	|P597	|1	|SIGN2716	|tp835	|210430100349	|
Analog Failure	|P471	|1	|SIGN2351	|tp127	|210430100349	|
Analog Failure	|P665	|1	|V30D	|tp123	|210430100349	|
Analog Failure	|P471	|1	|SIGN2351	|tp127	|210430100349	|
Analog Failure	|P614	|1	|V30W	|tp126	|210430100349	|
Analog Failure	|P471	|1	|SIGN2351	|tp127	|210430100350	|
Analog Failure	|P472	|1	|SIGN2352	|tp112	|210430100350	|
Analog Failure	|P472	|1	|SIGN2352	|tp112	|210430100350	|
Analog Failure	|P614	|1	|V30W	|tp126	|210430100350	|
Analog Failure	|P474	|1	|SIGN2355	|tp223	|210430100350	|
Analog Failure	|P479	|1	|SIGN2362	|tp219	|210430100350	|
Analog Failure	|P474	|1	|SIGN2355	|tp223	|210430100350	|
Analog Failure	|P475	|1	|SIGN2358	|tp218	|210430100350	|
Analog Failure	|P330	|1	|SIGN1947	|tp320	|210430100350	|
Analog Failure	|P663	|1	|V13	|tp151	|210430100350	|
Analog Failure	|P330	|1	|SIGN1947	|tp320	|210430100350	|
Analog Failure	|P480	|1	|SIGN2363	|tp321	|210430100350	|
Analog Failure	|P320	|1	|SIGN1936	|tp329	|210430100350	|
Analog Failure	|P663	|1	|V13	|tp151	|210430100350	|
Analog Failure	|P320	|1	|SIGN1936	|tp329	|210430100350	|
Analog Failure	|P478	|1	|SIGN2361	|tp330	|210430100350	|
Analog Failure	|P326	|1	|SIGN1943	|tp319	|210430100350	|
Analog Failure	|P480	|1	|SIGN2363	|tp321	|210430100350	|
Analog Failure	|P325	|1	|SIGN1942	|tp323	|210430100350	|
Analog Failure	|P480	|1	|SIGN2363	|tp321	|210430100350	|
Analog Failure	|P331	|1	|SIGN1948	|tp328	|210430100350	|
Analog Failure	|P478	|1	|SIGN2361	|tp330	|210430100350	|
Analog Failure	|P324	|1	|SIGN1941	|tp332	|210430100350	|
Analog Failure	|P478	|1	|SIGN2361	|tp330	|210430100350	|
Analog Failure	|P563	|1	|SIGN2539	|tp355	|210430100350	|
Analog Failure	|P566	|1	|SIGN2544	|tp345	|210430100350	|
Analog Failure	|P559	|1	|SIGN2535	|tp354	|210430100350	|
Analog Failure	|P563	|1	|SIGN2539	|tp355	|210430100350	|
Analog Failure	|P556	|1	|SIGN2532	|tp347	|210430100350	|
Analog Failure	|P562	|1	|SIGN2538	|tp348	|210430100350	|
Analog Failure	|P562	|1	|SIGN2538	|tp348	|210430100350	|
Analog Failure	|P565	|1	|SIGN2542	|tp351	|210430100350	|
Analog Failure	|P500	|1	|SIGN2424	|tp350	|210430100350	|
Analog Failure	|P562	|1	|SIGN2538	|tp348	|210430100350	|
Analog Failure	|P500	|1	|SIGN2424	|tp350	|210430100350	|
Analog Failure	|P565	|1	|SIGN2542	|tp351	|210430100350	|
Analog Failure	|P403	|1	|SIGN2233	|tp503	|210430100350	|
Analog Failure	|P665	|1	|V30D	|tp123	|210430100350	|
Analog Failure	|P398	|1	|SIGN2221	|tp504	|210430100350	|
Analog Failure	|P403	|1	|SIGN2233	|tp503	|210430100350	|
Analog Failure	|P411	|1	|SIGN2254	|tp509	|210430100350	|
Analog Failure	|P665	|1	|V30D	|tp123	|210430100350	|
Analog Failure	|P410	|1	|SIGN2248	|tp510	|210430100350	|
Analog Failure	|P411	|1	|SIGN2254	|tp509	|210430100350	|
Analog Failure	|P393	|1	|SIGN2212	|tp517	|210430100350	|
Analog Failure	|P665	|1	|V30D	|tp123	|210430100350	|
Analog Failure	|P393	|1	|SIGN2212	|tp517	|210430100350	|
Analog Failure	|P397	|1	|SIGN2219	|tp518	|210430100350	|
Analog Failure	|P439	|1	|SIGN2287	|tp693	|210430100350	|
Analog Failure	|P661	|1	|V5	|tp197	|210430100350	|
Analog Failure	|P423	|1	|SIGN2267	|tp694	|210430100350	|
Analog Failure	|P439	|1	|SIGN2287	|tp693	|210430100350	|
Analog Failure	|P430	|1	|SIGN2275	|tp690	|210430100350	|
Analog Failure	|P665	|1	|V30D	|tp123	|210430100350	|
Analog Failure	|P430	|1	|SIGN2275	|tp690	|210430100350	|
Analog Failure	|P435	|1	|SIGN2283	|tp691	|210430100350	|
Analog Failure	|P606	|1	|UVP	|tp728	|210430100350	|
Analog Failure	|P608	|1	|V5_CM	|tp749	|210430100350	|
Analog Failure	|P529	|1	|SIGN2486	|tp729	|210430100350	|
Analog Failure	|P606	|1	|UVP	|tp728	|210430100350	|
Analog Failure	|P570	|1	|SIGN2589	|tp755	|210430100350	|
Analog Failure	|P571	|1	|SIGN2592	|tp735	|210430100350	|
Analog Failure	|P567	|1	|SIGN2586	|tp726	|210430100350	|
Analog Failure	|P571	|1	|SIGN2592	|tp735	|210430100350	|
Analog Failure	|P573	|1	|SIGN2608	|tp725	|210430100350	|
Analog Failure	|P608	|1	|V5_CM	|tp749	|210430100350	|
Analog Failure	|P530	|1	|SIGN2487	|tp730	|210430100350	|
Analog Failure	|P573	|1	|SIGN2608	|tp725	|210430100350	|
Analog Failure	|P643	|1	|CM_IN_2	|tp702	|210430100350	|
Analog Failure	|P524	|1	|SIGN2474	|tp712	|210430100350	|
Analog Failure	|P524	|1	|SIGN2474	|tp712	|210430100350	|
Analog Failure	|P533	|1	|SIGN2490	|tp713	|210430100350	|
Analog Failure	|P641	|1	|CM_IN_1	|tp701	|210430100350	|
Analog Failure	|P523	|1	|SIGN2473	|tp704	|210430100350	|
Analog Failure	|P523	|1	|SIGN2473	|tp704	|210430100350	|
Analog Failure	|P532	|1	|SIGN2489	|tp710	|210430100350	|
Analog Failure	|P595	|1	|SIGN2714	|tp830	|210430100350	|
Analog Failure	|P596	|1	|SIGN2715	|tp836	|210430100350	|
Analog Failure	|P590	|1	|SIGN2709	|tp837	|210430100350	|
Analog Failure	|P595	|1	|SIGN2714	|tp830	|210430100350	|
Analog Failure	|P149	|1	|DI_15_WAKE-UP	|tp505	|210430100350	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100350	|
Analog Failure	|P200	|1	|DI_S_WAKE-UP	|tp511	|210430100350	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100350	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100350	|
Analog Failure	|P342	|1	|SIGN1963	|tp410	|210430100350	|
Analog Failure	|P339	|1	|SIGN1960	|tp413	|210430100350	|
Analog Failure	|P332	|1	|SIGN1951	|tp416	|210430100350	|
Analog Failure	|P345	|1	|SIGN1966	|tp419	|210430100350	|
Analog Failure	|P340	|1	|SIGN1961	|tp422	|210430100350	|
Analog Failure	|P333	|1	|SIGN1953	|tp425	|210430100350	|
Analog Failure	|P341	|1	|SIGN1962	|tp428	|210430100350	|
Analog Failure	|P336	|1	|SIGN1957	|tp431	|210430100350	|
Analog Failure	|P44	|1	|8V_OUT_E	|tp87	|210430100350	|
Analog Failure	|P45	|1	|12V_OUT_F	|tp107	|210430100350	|
Analog Failure	|P671	|1	|GND	|tp2	|210430100350	|
Analog Failure	|P608	|1	|V5_CM	|tp749	|210430100350	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100350	|
Analog Failure	|P512	|1	|SIGN2449	|tp623	|210430100350	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100350	|
Analog Failure	|P508	|1	|SIGN2445	|tp626	|210430100350	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100350	|
Analog Failure	|P506	|1	|SIGN2443	|tp677	|210430100350	|
Analog Failure	|P146	|1	|CM_OUT	|tp109	|210430100350	|
Analog Failure	|P651	|1	|SIGN2323	|tp708	|210430100350	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100350	|
Analog Failure	|P24	|1	|SIGN2477	|tp160	|210430100350	|
Analog Failure	|P667	|1	|GND	|tp14	|210430100350	|
Analog Failure	|P309	|1	|SIGN1914	|tp238	|210430100350	|
Analog Failure	|P344	|1	|SIGN1965	|tp409	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P335	|1	|SIGN1955	|tp412	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P343	|1	|SIGN1964	|tp418	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P338	|1	|SIGN1959	|tp421	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P334	|1	|SIGN1954	|tp424	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P347	|1	|SIGN1970	|tp427	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P346	|1	|SIGN1969	|tp430	|210430100351	|
Analog Failure	|P609	|1	|V5B	|tp192	|210430100351	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210430100351	|
Analog Failure	|P665	|1	|V30D	|tp123	|210430100351	|
Analog Failure	|P292	|1	|SIGN1886	|tp148	|210430100351	|
Analog Failure	|P34	|1	|SIGN2512	|tp155	|210430100351	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100351	|
Analog Failure	|P641	|1	|CM_IN_1	|tp701	|210430100351	|
Analog Failure	|P643	|1	|CM_IN_2	|tp702	|210430100351	|
Analog Failure	|P146	|1	|CM_OUT	|tp109	|210430100351	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100559	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100600	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100600	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100601	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100601	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100601	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100602	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100602	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100602	|
Analog Failure	|P145	|1	|CM_IN	|tp108	|210430100602	|
Open Failure	|P659	|1	|V3	|tp200	|210430102358	|
Open Failure	|P615	|1	|VDD33	|tp980	|210430102358	|
Open Failure	|P659	|1	|V3	|tp200	|210430102358	|
Open Failure	|P617	|1	|VDDREG	|tp973	|210430102358	|
Open Failure	|P659	|1	|V3	|tp200	|210430105118	|
Open Failure	|P615	|1	|VDD33	|tp980	|210430105118	|
Open Failure	|P659	|1	|V3	|tp200	|210430105118	|
Open Failure	|P617	|1	|VDDREG	|tp973	|210430105118	|
Analog Failure	|P78	|1	|AGND	|tp983	|210430114539	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430114559	|
Analog Failure	|P78	|1	|AGND	|tp983	|210430114720	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430114748	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430114748	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430114805	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210430114805	|
Analog Failure	|P78	|1	|AGND	|tp983	|210430121624	|
Analog Failure	|P671	|1	|GND	|tp2	|210430140817	|
Analog Failure	|P420	|1	|SIGN2263	|tp688	|210430140820	|
Analog Failure	|P429	|1	|SIGN2274	|tp689	|210430140820	|
Analog Failure	|P671	|1	|GND	|tp2	|210430142407	|
Analog Failure	|P420	|1	|SIGN2263	|tp688	|210430142409	|
Analog Failure	|P429	|1	|SIGN2274	|tp689	|210430142409	|
Analog Failure	|P671	|1	|GND	|tp2	|210501235023	|
Analog Failure	|P671	|1	|GND	|tp2	|210501235225	|
Analog Failure	|P661	|1	|V5	|tp197	|210503063246	|
Analog Failure	|P412	|1	|SIGN2255	|tp659	|210503063514	|
Analog Failure	|P419	|1	|SIGN2262	|tp661	|210503063514	|
Analog Failure	|P671	|1	|GND	|tp2	|210503173428	|
Analog Failure	|P659	|1	|V3	|tp200	|210503173428	|
Analog Failure	|P78	|1	|AGND	|tp983	|210503173445	|
Analog Failure	|P667	|1	|GND	|tp14	|210503173447	|
Analog Failure	|P420	|1	|SIGN2263	|tp688	|210503173447	|
Analog Failure	|P671	|1	|GND	|tp2	|210504001516	|
Analog Failure	|P659	|1	|V3	|tp200	|210504001516	|
Analog Failure	|P78	|1	|AGND	|tp983	|210504001534	|
Analog Failure	|P671	|1	|GND	|tp2	|210504014145	|
Analog Failure	|P659	|1	|V3	|tp200	|210504014145	|
Analog Failure	|P671	|1	|GND	|tp2	|210504014503	|
Analog Failure	|P590	|1	|SIGN2709	|tp837	|210504014503	|
Analog Failure	|P671	|1	|GND	|tp2	|210504014703	|
Analog Failure	|P567	|1	|SIGN2586	|tp726	|210504014703	|
Analog Failure	|P78	|1	|AGND	|tp983	|210504023920	|
Analog Failure	|P671	|1	|GND	|tp2	|210504024259	|
Analog Failure	|P659	|1	|V3	|tp200	|210504024259	|
Analog Failure	|P78	|1	|AGND	|tp983	|210504024316	|
Analog Failure	|P671	|1	|GND	|tp2	|210504025747	|
Analog Failure	|P659	|1	|V3	|tp200	|210504025747	|
Analog Failure	|P671	|1	|GND	|tp2	|210504035808	|
Analog Failure	|P567	|1	|SIGN2586	|tp726	|210504035808	|
Analog Failure	|P78	|1	|AGND	|tp983	|210504044844	|
Shorts Failure	|P276	|1	|S_WAKE-UP	|tp525	|210504050237	|
Shorts Failure	|P485	|1	|SIGN2396	|tp527	|210504050237	|
Shorts Failure	|P604	|1	|T_WAKE-UP	|tp6	|210504050237	|
Shorts Failure	|P486	|1	|SIGN2397	|tp528	|210504050237	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210504051844	|
Analog Failure	|P471	|1	|SIGN2351	|tp127	|210504061430	|
Analog Failure	|P665	|1	|V30D	|tp123	|210504061430	|
Analog Failure	|P471	|1	|SIGN2351	|tp127	|210504061430	|
Analog Failure	|P614	|1	|V30W	|tp126	|210504061430	|
Analog Failure	|P671	|1	|GND	|tp2	|210504150959	|
Analog Failure	|P314	|1	|SIGN1929	|tp235	|210504150959	|
Analog Failure	|P671	|1	|GND	|tp2	|210504151010	|
Analog Failure	|P525	|1	|SIGN2476	|tp162	|210504151326	|
Analog Failure	|P671	|1	|GND	|tp2	|210504151326	|
Analog Failure	|P314	|1	|SIGN1929	|tp235	|210504151326	|
Analog Failure	|P525	|1	|SIGN2476	|tp162	|210504151554	|
Analog Failure	|P671	|1	|GND	|tp2	|210504151556	|
Analog Failure	|P314	|1	|SIGN1929	|tp235	|210504151556	|
Analog Failure	|P339	|1	|SIGN1960	|tp413	|210504151606	|
Analog Failure	|P664	|1	|V13	|tp752	|210504151606	|
Analog Failure	|P339	|1	|SIGN1960	|tp413	|210504151615	|
Analog Failure	|P671	|1	|GND	|tp2	|210504151824	|
Analog Failure	|P314	|1	|SIGN1929	|tp235	|210504151824	|
Analog Failure	|P78	|1	|AGND	|tp983	|210504204317	|
Analog Failure	|P110	|1	|AI_TEMP_ECU_1_	|tp270	|210504204317	|
Analog Failure	|P671	|1	|GND	|tp2	|210504204602	|
Analog Failure	|P315	|1	|SIGN1930	|tp236	|210504204602	|
Analog Failure	|P78	|1	|AGND	|tp983	|210504210022	|
Analog Failure	|P110	|1	|AI_TEMP_ECU_1_	|tp270	|210504210022	|
Analog Failure	|P671	|1	|GND	|tp2	|210504213852	|
Analog Failure	|P315	|1	|SIGN1930	|tp236	|210504213852	|
Analog Failure	|P110	|1	|AI_TEMP_ECU_1_	|tp270	|210504214113	|
Analog Failure	|P78	|1	|AGND	|tp983	|210504220942	|
Analog Failure	|P110	|1	|AI_TEMP_ECU_1_	|tp270	|210504220942	|
Analog Failure	|P487	|1	|SIGN2404	|tp721	|210505082205	|
Analog Failure	|P142	|1	|CAN_SHIELD_1_	|tp55	|210505162834	|
Analog Failure	|P142	|1	|CAN_SHIELD_1_	|tp55	|210505162842	|
Analog Failure	|P142	|1	|CAN_SHIELD_1_	|tp55	|210505162843	|
Analog Failure	|P142	|1	|CAN_SHIELD_1_	|tp55	|210505162843	|
Analog Failure	|P142	|1	|CAN_SHIELD_1_	|tp55	|210505162843	|
Analog Failure	|P142	|1	|CAN_SHIELD_1_	|tp55	|210505162916	|
Analog Failure	|P142	|1	|CAN_SHIELD_1_	|tp55	|210505162916	|
